EconState,XPState,TowerState,DragonState,VisionState,FightState,Action,Q_Value,IsBestAction
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,HighVision,WinningFight,Safe_Farm,4.694090366363525,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,HighVision,WinningFight,Dragon_Control,4.1635565757751465,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,HighVision,WinningFight,Vision_Control,4.517064571380615,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,HighVision,WinningFight,Group_Attack,4.908524036407471,True
Econ_Crushing,XP_Dominating,TowerAhead,DragonBehind,HighVision,WinningFight,Baron_Control,4.31547737121582,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonAhead,HighVision,EvenFight,Tower_Push,3.4536638259887695,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonAhead,HighVision,EvenFight,Safe_Farm,3.7809712886810303,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonAhead,HighVision,EvenFight,Dragon_Control,4.155645370483398,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonAhead,HighVision,EvenFight,Vision_Control,4.349254131317139,True
Econ_Behind,XP_HardBehind,TowerBehind,DragonAhead,HighVision,EvenFight,Group_Attack,3.718876600265503,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonAhead,HighVision,EvenFight,Baron_Control,3.8789689540863037,False
Econ_Even,XP_Behind,TowerAhead,DragonEven,MedVision,LosingFight,Tower_Push,4.018731594085693,True
Econ_Even,XP_Behind,TowerAhead,DragonEven,MedVision,LosingFight,Safe_Farm,3.8887622356414795,False
Econ_Even,XP_Behind,TowerAhead,DragonEven,MedVision,LosingFight,Dragon_Control,3.7322280406951904,False
Econ_Even,XP_Behind,TowerAhead,DragonEven,MedVision,LosingFight,Vision_Control,3.6835408210754395,False
Econ_Even,XP_Behind,TowerAhead,DragonEven,MedVision,LosingFight,Group_Attack,3.789396047592163,False
Econ_Even,XP_Behind,TowerAhead,DragonEven,MedVision,LosingFight,Baron_Control,3.7299163341522217,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Tower_Push,3.7626020908355713,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Safe_Farm,4.063257217407227,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Dragon_Control,3.8466744422912598,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Vision_Control,4.026813983917236,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Group_Attack,4.07974100112915,True
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Baron_Control,3.6935510635375977,False
Econ_Behind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Tower_Push,3.4019904136657715,False
Econ_Behind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Safe_Farm,3.5818493366241455,False
Econ_Behind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Dragon_Control,3.6907246112823486,False
Econ_Behind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Vision_Control,3.468226909637451,False
Econ_Behind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Group_Attack,3.864849328994751,True
Econ_Behind,XP_Behind,TowerBehind,DragonEven,LowVision,EvenFight,Baron_Control,3.425737142562866,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Tower_Push,2.461021900177002,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Safe_Farm,2.6585934162139893,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Dragon_Control,2.562770128250122,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Vision_Control,2.6777048110961914,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Group_Attack,3.0112292766571045,True
Econ_Behind,XP_HardBehind,TowerBehind,DragonBehind,LowVision,EvenFight,Baron_Control,2.2884788513183594,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,LosingFight,Tower_Push,3.555292844772339,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,LosingFight,Safe_Farm,3.5659008026123047,True
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,LosingFight,Dragon_Control,3.5263569355010986,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,LosingFight,Vision_Control,3.233250856399536,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,LosingFight,Group_Attack,3.4263603687286377,False
Econ_Behind,XP_Behind,TowerEven,DragonEven,LowVision,LosingFight,Baron_Control,3.445232629776001,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Tower_Push,3.513206958770752,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Safe_Farm,3.4006075859069824,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Dragon_Control,3.6066854000091553,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Vision_Control,3.6945183277130127,True
Econ_HardBehind,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Group_Attack,3.211230516433716,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Baron_Control,3.487621307373047,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,MedVision,EvenFight,Tower_Push,3.8454527854919434,True
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,MedVision,EvenFight,Safe_Farm,3.6728780269622803,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,MedVision,EvenFight,Dragon_Control,3.629497766494751,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,MedVision,EvenFight,Vision_Control,3.583127021789551,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,MedVision,EvenFight,Group_Attack,3.6604087352752686,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,MedVision,EvenFight,Baron_Control,3.598497152328491,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,WinningFight,Tower_Push,3.4991588592529297,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,WinningFight,Safe_Farm,3.6690073013305664,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,WinningFight,Dragon_Control,3.6936521530151367,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,WinningFight,Vision_Control,3.751272439956665,False
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,WinningFight,Group_Attack,4.043611526489258,True
Econ_Ahead,XP_Behind,TowerEven,DragonBehind,MedVision,WinningFight,Baron_Control,3.4926533699035645,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Tower_Push,4.501168251037598,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Safe_Farm,4.513275623321533,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Dragon_Control,4.4527411460876465,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Vision_Control,4.526504039764404,False
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Group_Attack,4.8048787117004395,True
Econ_Ahead,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Baron_Control,4.477590084075928,False
Econ_Crushing,XP_Even,TowerEven,DragonAhead,HighVision,WinningFight,Tower_Push,4.264171600341797,False
Econ_Crushing,XP_Even,TowerEven,DragonAhead,HighVision,WinningFight,Safe_Farm,4.559535980224609,False
Econ_Crushing,XP_Even,TowerEven,DragonAhead,HighVision,WinningFight,Dragon_Control,4.841865062713623,False
Econ_Crushing,XP_Even,TowerEven,DragonAhead,HighVision,WinningFight,Vision_Control,4.626253128051758,False
Econ_Crushing,XP_Even,TowerEven,DragonAhead,HighVision,WinningFight,Group_Attack,4.895904064178467,True
Econ_Crushing,XP_Even,TowerEven,DragonAhead,HighVision,WinningFight,Baron_Control,4.761974811553955,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Tower_Push,3.9131569862365723,True
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Safe_Farm,3.739305257797241,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Dragon_Control,3.4168612957000732,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Vision_Control,3.5577406883239746,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Group_Attack,3.736907720565796,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,EvenFight,Baron_Control,3.300797462463379,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Tower_Push,4.0143842697143555,True
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Safe_Farm,3.816720724105835,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Dragon_Control,3.2985384464263916,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Vision_Control,3.5340824127197266,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Group_Attack,3.7957680225372314,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Baron_Control,3.4242448806762695,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,WinningFight,Tower_Push,3.8230886459350586,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,WinningFight,Safe_Farm,3.6814157962799072,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,WinningFight,Dragon_Control,3.8402392864227295,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,WinningFight,Vision_Control,3.7900805473327637,False
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,WinningFight,Group_Attack,4.2019243240356445,True
Econ_Even,XP_Behind,TowerEven,DragonEven,MedVision,WinningFight,Baron_Control,3.727217674255371,False
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Tower_Push,4.402461051940918,False
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Safe_Farm,4.451966285705566,False
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Dragon_Control,4.402385711669922,False
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Vision_Control,4.5616021156311035,False
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Group_Attack,4.838704586029053,True
Econ_Ahead,XP_Ahead,TowerEven,DragonEven,HighVision,WinningFight,Baron_Control,4.4171881675720215,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,WinningFight,Tower_Push,4.486501216888428,True
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,WinningFight,Safe_Farm,4.278474807739258,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,WinningFight,Dragon_Control,4.2569098472595215,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,WinningFight,Vision_Control,4.048544406890869,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,WinningFight,Group_Attack,4.4646830558776855,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,WinningFight,Baron_Control,4.198075294494629,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,MedVision,EvenFight,Tower_Push,4.746013641357422,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,MedVision,EvenFight,Safe_Farm,4.708437919616699,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,MedVision,EvenFight,Dragon_Control,4.728456974029541,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,MedVision,EvenFight,Vision_Control,4.271527290344238,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,MedVision,EvenFight,Group_Attack,4.634400844573975,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonAhead,MedVision,EvenFight,Baron_Control,4.777779579162598,True
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Tower_Push,4.346256256103516,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Safe_Farm,4.656378269195557,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Dragon_Control,4.1023993492126465,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Vision_Control,4.345246315002441,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Group_Attack,4.68748140335083,True
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,MedVision,EvenFight,Baron_Control,4.244279861450195,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,LosingFight,Tower_Push,4.327881336212158,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,LosingFight,Safe_Farm,4.5050272941589355,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,LosingFight,Dragon_Control,4.496797561645508,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,LosingFight,Vision_Control,4.181687831878662,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,LosingFight,Group_Attack,4.331737041473389,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,MedVision,LosingFight,Baron_Control,4.565211296081543,True
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,LowVision,LosingFight,Tower_Push,3.289332151412964,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,LowVision,LosingFight,Safe_Farm,3.3639628887176514,True
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,LowVision,LosingFight,Dragon_Control,2.9719398021698,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,LowVision,LosingFight,Vision_Control,3.360156774520874,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,LowVision,LosingFight,Group_Attack,3.250800609588623,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonBehind,LowVision,LosingFight,Baron_Control,2.864584445953369,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,EvenFight,Tower_Push,3.3692665100097656,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,EvenFight,Safe_Farm,3.0742013454437256,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,EvenFight,Dragon_Control,2.8436279296875,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,EvenFight,Vision_Control,3.785154104232788,True
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,EvenFight,Group_Attack,2.7050788402557373,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,HighVision,EvenFight,Baron_Control,2.7199718952178955,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Tower_Push,3.9024081230163574,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Safe_Farm,3.8254330158233643,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Dragon_Control,4.0342488288879395,True
Econ_Behind,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Vision_Control,3.4828567504882812,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Group_Attack,3.7766072750091553,False
Econ_Behind,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Baron_Control,3.996091604232788,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,EvenFight,Tower_Push,5.069189548492432,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,EvenFight,Safe_Farm,5.148483753204346,True
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,EvenFight,Dragon_Control,5.049988269805908,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,EvenFight,Vision_Control,4.532898426055908,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,EvenFight,Group_Attack,4.987784385681152,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,MedVision,EvenFight,Baron_Control,5.12919807434082,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,MedVision,LosingFight,Tower_Push,3.889160633087158,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,MedVision,LosingFight,Safe_Farm,4.089512348175049,True
Econ_Even,XP_Behind,TowerEven,DragonBehind,MedVision,LosingFight,Dragon_Control,3.541097402572632,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,MedVision,LosingFight,Vision_Control,3.928297758102417,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,MedVision,LosingFight,Group_Attack,3.8299524784088135,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,MedVision,LosingFight,Baron_Control,3.4963157176971436,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Tower_Push,4.473546504974365,True
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Safe_Farm,4.433628559112549,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Dragon_Control,4.202947616577148,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Vision_Control,4.088460922241211,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Group_Attack,4.341765880584717,False
Econ_Ahead,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Baron_Control,4.201045989990234,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,HighVision,EvenFight,Tower_Push,5.051285743713379,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,HighVision,EvenFight,Safe_Farm,5.182366847991943,True
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,HighVision,EvenFight,Dragon_Control,5.013664722442627,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,HighVision,EvenFight,Vision_Control,4.806181907653809,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,HighVision,EvenFight,Group_Attack,5.038795471191406,False
Econ_Crushing,XP_Dominating,TowerAhead,DragonAhead,HighVision,EvenFight,Baron_Control,5.1057448387146,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,LowVision,EvenFight,Tower_Push,4.704714775085449,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,LowVision,EvenFight,Safe_Farm,5.018051624298096,True
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,LowVision,EvenFight,Dragon_Control,4.635714054107666,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,LowVision,EvenFight,Vision_Control,4.270565032958984,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,LowVision,EvenFight,Group_Attack,4.884426593780518,False
Econ_Crushing,XP_Dominating,TowerEven,DragonEven,LowVision,EvenFight,Baron_Control,4.735901355743408,False
Econ_Even,XP_Even,TowerBehind,DragonAhead,LowVision,WinningFight,Tower_Push,3.921700954437256,False
Econ_Even,XP_Even,TowerBehind,DragonAhead,LowVision,WinningFight,Safe_Farm,4.184995174407959,False
Econ_Even,XP_Even,TowerBehind,DragonAhead,LowVision,WinningFight,Dragon_Control,4.957643508911133,True
Econ_Even,XP_Even,TowerBehind,DragonAhead,LowVision,WinningFight,Vision_Control,4.016423225402832,False
Econ_Even,XP_Even,TowerBehind,DragonAhead,LowVision,WinningFight,Group_Attack,4.9172186851501465,False
Econ_Even,XP_Even,TowerBehind,DragonAhead,LowVision,WinningFight,Baron_Control,4.3666863441467285,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Tower_Push,3.696573257446289,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Safe_Farm,3.75734543800354,True
Econ_Even,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Dragon_Control,2.9748964309692383,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Vision_Control,3.2155981063842773,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Group_Attack,3.523003339767456,False
Econ_Even,XP_Ahead,TowerEven,DragonBehind,LowVision,LosingFight,Baron_Control,3.387697219848633,False
Econ_Even,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Tower_Push,4.089605331420898,True
Econ_Even,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Safe_Farm,3.6869335174560547,False
Econ_Even,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Dragon_Control,3.617656946182251,False
Econ_Even,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Vision_Control,3.962043285369873,False
Econ_Even,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Group_Attack,4.0545654296875,False
Econ_Even,XP_Dominating,TowerEven,DragonEven,HighVision,WinningFight,Baron_Control,3.813140630722046,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,LosingFight,Tower_Push,3.993079423904419,True
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,LosingFight,Safe_Farm,3.802349805831909,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,LosingFight,Dragon_Control,3.3889338970184326,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,LosingFight,Vision_Control,3.625352621078491,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,LosingFight,Group_Attack,3.7342617511749268,False
Econ_Even,XP_Behind,TowerAhead,DragonBehind,MedVision,LosingFight,Baron_Control,3.3474435806274414,False
Econ_Ahead,XP_HardBehind,TowerAhead,DragonAhead,HighVision,WinningFight,Tower_Push,4.021828651428223,False
Econ_Ahead,XP_HardBehind,TowerAhead,DragonAhead,HighVision,WinningFight,Safe_Farm,3.9323956966400146,False
Econ_Ahead,XP_HardBehind,TowerAhead,DragonAhead,HighVision,WinningFight,Dragon_Control,4.137366771697998,False
Econ_Ahead,XP_HardBehind,TowerAhead,DragonAhead,HighVision,WinningFight,Vision_Control,4.143840789794922,True
Econ_Ahead,XP_HardBehind,TowerAhead,DragonAhead,HighVision,WinningFight,Group_Attack,4.079394817352295,False
Econ_Ahead,XP_HardBehind,TowerAhead,DragonAhead,HighVision,WinningFight,Baron_Control,4.106180667877197,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Tower_Push,3.568345069885254,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Safe_Farm,3.713212490081787,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Dragon_Control,3.7066757678985596,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Vision_Control,3.8519411087036133,True
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Group_Attack,3.7857553958892822,False
Econ_Even,XP_HardBehind,TowerEven,DragonEven,MedVision,EvenFight,Baron_Control,3.599637031555176,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,HighVision,WinningFight,Tower_Push,4.537843704223633,True
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,HighVision,WinningFight,Safe_Farm,4.258488655090332,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,HighVision,WinningFight,Dragon_Control,3.8462350368499756,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,HighVision,WinningFight,Vision_Control,4.259871959686279,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,HighVision,WinningFight,Group_Attack,4.420905113220215,False
Econ_Ahead,XP_Ahead,TowerAhead,DragonBehind,HighVision,WinningFight,Baron_Control,3.867983341217041,False
Econ_Ahead,XP_Ahead,TowerBehind,DragonAhead,HighVision,WinningFight,Tower_Push,4.050216197967529,False
Econ_Ahead,XP_Ahead,TowerBehind,DragonAhead,HighVision,WinningFight,Safe_Farm,4.460254669189453,False
Econ_Ahead,XP_Ahead,TowerBehind,DragonAhead,HighVision,WinningFight,Dragon_Control,4.988815784454346,False
Econ_Ahead,XP_Ahead,TowerBehind,DragonAhead,HighVision,WinningFight,Vision_Control,4.668276309967041,False
Econ_Ahead,XP_Ahead,TowerBehind,DragonAhead,HighVision,WinningFight,Group_Attack,5.0339884757995605,True
Econ_Ahead,XP_Ahead,TowerBehind,DragonAhead,HighVision,WinningFight,Baron_Control,4.755414009094238,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,EvenFight,Tower_Push,4.183568000793457,True
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,EvenFight,Safe_Farm,3.972259044647217,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,EvenFight,Dragon_Control,3.5518581867218018,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,EvenFight,Vision_Control,3.7330079078674316,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,EvenFight,Group_Attack,4.006666660308838,False
Econ_Even,XP_Even,TowerAhead,DragonBehind,MedVision,EvenFight,Baron_Control,3.5626471042633057,False
Econ_Ahead,XP_Dominating,TowerEven,DragonBehind,LowVision,WinningFight,Tower_Push,4.402378559112549,False
Econ_Ahead,XP_Dominating,TowerEven,DragonBehind,LowVision,WinningFight,Safe_Farm,4.418453216552734,False
Econ_Ahead,XP_Dominating,TowerEven,DragonBehind,LowVision,WinningFight,Dragon_Control,4.075104236602783,False
Econ_Ahead,XP_Dominating,TowerEven,DragonBehind,LowVision,WinningFight,Vision_Control,3.9197850227355957,False
Econ_Ahead,XP_Dominating,TowerEven,DragonBehind,LowVision,WinningFight,Group_Attack,4.782179355621338,True
Econ_Ahead,XP_Dominating,TowerEven,DragonBehind,LowVision,WinningFight,Baron_Control,4.261655807495117,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Tower_Push,3.9232304096221924,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Safe_Farm,3.9583208560943604,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Dragon_Control,4.045748233795166,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Vision_Control,4.030026912689209,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Group_Attack,3.893589735031128,False
Econ_Behind,XP_Even,TowerEven,DragonAhead,HighVision,LosingFight,Baron_Control,4.049154281616211,True
Econ_Behind,XP_Ahead,TowerEven,DragonEven,LowVision,LosingFight,Tower_Push,3.897653341293335,True
Econ_Behind,XP_Ahead,TowerEven,DragonEven,LowVision,LosingFight,Safe_Farm,3.8899502754211426,False
Econ_Behind,XP_Ahead,TowerEven,DragonEven,LowVision,LosingFight,Dragon_Control,3.681408166885376,False
Econ_Behind,XP_Ahead,TowerEven,DragonEven,LowVision,LosingFight,Vision_Control,3.4042203426361084,False
Econ_Behind,XP_Ahead,TowerEven,DragonEven,LowVision,LosingFight,Group_Attack,3.668867826461792,False
Econ_Behind,XP_Ahead,TowerEven,DragonEven,LowVision,LosingFight,Baron_Control,3.723674774169922,False
Econ_Ahead,XP_Dominating,TowerAhead,DragonEven,HighVision,EvenFight,Tower_Push,4.782675266265869,True
Econ_Ahead,XP_Dominating,TowerAhead,DragonEven,HighVision,EvenFight,Safe_Farm,4.720001697540283,False
Econ_Ahead,XP_Dominating,TowerAhead,DragonEven,HighVision,EvenFight,Dragon_Control,4.3487958908081055,False
